seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.69
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.705
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.75
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.755
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.765
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.325
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.42
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.53
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.8
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,2200,0.0,0.78
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,2400,0.0,0.53
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,2600,0.0,0.895
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,2800,0.0,0.215
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,3000,0.0,0.245
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,3200,0.0,0.405
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,3400,0.0,0.82
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,3600,0.0,0.695
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,3800,0.0,0.885
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,4000,0.0,0.125
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,4200,0.0,0.36
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,4400,0.0,0.525
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,4600,0.0,0.805
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,4800,0.0,0.825
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,5000,0.0,0.82
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,5200,0.0,0.865
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,5400,0.0,0.84
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,5600,0.0,0.91
0,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,5800,0.0,0.95
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,400,0.0,0.495
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,600,0.0,0.785
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,800,0.0,0.59
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,1000,0.0,0.765
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,1200,0.0,0.86
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,1400,0.0,0.775
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,1600,0.0,0.17
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,1800,0.0,0.43
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,2000,0.0,0.545
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,2200,0.0,0.53
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,2400,0.0,0.625
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,2600,0.0,0.135
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,2800,0.0,0.365
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,3000,0.0,0.665
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,3200,0.0,0.845
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,3400,0.0,0.825
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,3600,0.0,0.86
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,3800,0.0,0.85
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,4000,0.0,0.835
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,4200,0.0,0.875
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,4400,0.0,0.885
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,4600,0.0,0.885
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,4800,0.0,0.885
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,5000,0.0,0.9
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,5200,0.0,0.885
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,5400,0.0,0.905
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,5600,0.0,0.895
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,5800,0.0,0.945
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,6000,0.0,0.885
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,6200,0.0,0.865
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,6400,0.0,0.89
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,6600,0.0,0.9
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,6800,0.0,0.88
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,7000,0.0,0.93
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,7200,0.0,0.915
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,7400,0.0,0.04
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,7600,0.0,0.25
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,7800,0.0,0.34
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,8000,0.0,0.4
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,8200,0.0,0.54
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,8400,0.0,0.735
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,8600,0.0,0.48
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,8800,0.0,0.82
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,9000,0.0,0.775
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,9200,0.0,0.705
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,9400,0.0,0.9
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,9600,0.0,0.89
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,9800,0.0,0.92
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,10000,0.0,0.87
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,10200,0.0,0.895
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,10400,0.0,0.885
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,10600,0.0,0.915
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,10800,0.0,0.935
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,11000,0.0,0.91
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,11200,0.0,0.935
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,11400,0.0,0.875
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,11600,0.0,0.92
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,11800,0.0,0.93
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,12000,0.0,0.905
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,12200,0.0,0.885
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,12400,0.0,0.11
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,12600,0.0,0.435
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,12800,0.0,0.405
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,13000,0.0,0.41
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,13200,0.0,0.5
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,13400,0.0,0.57
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,13600,0.0,0.585
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,13800,0.0,0.715
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,14000,0.0,0.675
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,14200,0.0,0.725
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,14400,0.0,0.445
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,14600,0.0,0.495
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,14800,0.0,0.49
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,15000,0.0,0.48
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,15200,0.0,0.53
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,15400,0.0,0.56
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,15600,0.0,0.505
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,15800,0.0,0.53
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,16000,0.0,0.475
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,16200,0.0,0.555
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,16400,0.0,0.535
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,16600,0.0,0.525
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,16800,0.0,0.44
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,17000,0.0,0.505
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,17200,0.0,0.49
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,17400,0.0,0.54
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,17600,0.0,0.375
1,64,3,1000000,200,100,0.95,MLP,MLP,1,RSP,17800,0.0,0.52
