seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,400,0.0,0.53
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,600,0.0,0.395
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,800,0.0,0.735
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,1000,0.0,0.795
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,1200,0.0,0.89
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,1400,0.0,0.885
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,1600,0.0,0.935
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,1800,0.0,0.12
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,2000,0.0,0.595
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,2200,0.0,0.575
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,2400,0.0,0.84
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,2600,0.0,0.75
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,2800,0.0,0.325
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,3000,0.0,0.885
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,3200,0.0,0.94
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,3400,0.0,0.08
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,3600,0.0,0.57
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,3800,0.0,0.465
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,4000,0.0,0.54
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,4200,0.0,0.84
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,4400,0.0,0.58
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,4600,0.0,0.17
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,4800,0.0,0.475
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,5000,0.0,0.525
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,5200,0.0,0.315
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,5400,0.0,0.38
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,5600,0.0,0.21
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,5800,0.0,0.69
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,6000,0.0,0.37
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,6200,0.0,0.825
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,6400,0.0,0.125
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,6600,0.0,0.195
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,6800,0.0,0.83
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,7000,0.0,0.925
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,7200,0.0,0.835
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,7400,0.0,0.465
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,7600,0.0,0.37
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,7800,0.0,0.855
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,8000,0.0,0.845
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,8200,0.0,0.82
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,8400,0.0,0.745
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,8600,0.0,0.515
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,8800,0.0,0.64
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,9000,0.0,0.495
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,9200,0.0,0.5
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,9400,0.0,0.495
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,9600,0.0,0.8
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,9800,0.0,0.595
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,10000,0.0,0.665
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,10200,0.0,0.41
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,10400,0.0,0.6
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,10600,0.0,0.655
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,10800,0.0,0.765
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,11000,0.0,0.775
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,11200,0.0,0.31
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,11400,0.0,0.47
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,11600,0.0,0.87
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,11800,0.0,0.86
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,12000,0.0,0.615
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,12200,0.0,0.625
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,12400,0.0,0.785
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,12600,0.0,0.295
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,12800,0.0,0.75
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,13000,0.0,0.945
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,13200,0.0,0.675
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,13400,0.0,0.155
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,13600,0.0,0.42
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,13800,0.0,0.075
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,14000,0.0,0.635
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,14200,0.0,0.0
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,14400,0.0,0.57
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,14600,0.0,0.84
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,14800,0.0,0.365
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,15000,0.0,0.715
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,15200,0.0,0.33
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,15400,0.0,0.355
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,15600,0.0,0.605
0,64,5,260000,200,100,0.95,MLP,LR,1,BP,15800,0.0,0.95
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,400,0.0,0.47
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,600,0.0,0.33
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,800,0.0,0.245
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,1000,0.0,0.415
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,1200,0.0,0.57
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,1400,0.0,0.455
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,1600,0.0,0.615
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,1800,0.0,0.46
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,2000,0.0,0.565
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,2200,0.0,0.665
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,2400,0.0,0.85
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,2600,0.0,0.8
1,64,5,260000,200,100,0.95,MLP,LR,1,BP,2800,0.0,0.975
2,64,5,260000,200,100,0.95,MLP,LR,1,BP,400,0.0,0.395
2,64,5,260000,200,100,0.95,MLP,LR,1,BP,600,0.0,0.51
2,64,5,260000,200,100,0.95,MLP,LR,1,BP,800,0.0,0.515
