seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,400,0.0,0.525
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,600,0.0,0.46
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,800,0.0,0.81
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,1000,0.0,0.435
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,1200,0.0,0.455
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,1400,0.0,0.305
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,1600,0.0,0.42
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,1800,0.0,0.57
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,2000,0.0,0.355
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,2200,0.0,0.485
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,2400,0.0,0.455
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,2600,0.005,0.565
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,2800,0.0,0.63
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,3000,0.005,0.515
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,3200,0.0,0.67
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,3400,0.005,0.5
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,3600,0.0,0.525
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,3800,0.015,0.46
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,4000,0.0,0.405
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,4200,0.005,0.475
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,4400,0.015,0.545
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,4600,0.0,0.535
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,4800,0.025,0.525
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,5000,0.105,0.545
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,5200,0.125,0.625
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,5400,0.0,0.51
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,5600,0.005,0.63
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,5800,0.095,0.56
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,6000,0.14,0.48
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,6200,0.14,0.49
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,6400,0.115,0.565
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,6600,0.215,0.51
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,6800,0.28,0.6
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,7000,0.3,0.59
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,7200,0.185,0.48
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,7400,0.205,0.54
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,7600,0.265,0.61
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,7800,0.38,0.655
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,8000,0.44,0.63
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,8200,0.355,0.68
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,8400,0.28,0.52
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,8600,0.4,0.56
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,8800,0.515,0.69
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,9000,0.46,0.66
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,9200,0.125,0.46
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,9400,0.34,0.59
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,9600,0.495,0.75
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,9800,0.46,0.66
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,10000,0.43,0.545
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,10200,0.5,0.67
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,10400,0.32,0.635
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,10600,0.515,0.765
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,10800,0.28,0.67
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,11000,0.345,0.495
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,11200,0.485,0.775
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,11400,0.385,0.59
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,11600,0.175,0.515
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,11800,0.485,0.73
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,12000,0.445,0.67
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,12200,0.565,0.71
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,12400,0.425,0.78
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,12600,0.515,0.62
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,12800,0.4,0.82
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,13000,0.505,0.62
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,13200,0.655,0.78
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,13400,0.475,0.61
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,13600,0.53,0.55
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,13800,0.59,0.695
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,14000,0.345,0.615
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,14200,0.275,0.66
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,14400,0.39,0.495
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,14600,0.41,0.8
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,14800,0.475,0.675
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,15000,0.515,0.685
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,15200,0.365,0.63
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,15400,0.43,0.675
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,15600,0.31,0.59
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,15800,0.485,0.625
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,16000,0.585,0.745
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,16200,0.435,0.585
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,16400,0.34,0.54
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,16600,0.53,0.68
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,16800,0.38,0.625
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,17000,0.665,0.725
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,17200,0.465,0.83
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,17400,0.36,0.645
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,17600,0.57,0.715
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,17800,0.425,0.63
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,18000,0.475,0.775
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,18200,0.52,0.79
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,18400,0.335,0.555
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,18600,0.19,0.615
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,18800,0.26,0.575
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,19000,0.555,0.855
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,19200,0.585,0.74
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,19400,0.155,0.45
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,19600,0.39,0.7
0,64,2,1000000,200,100,0.95,LR,MLP,1,RSP,19800,0.395,0.79
