seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,viable_CRPs,server_accuracy,attacker_accuracy
0,64,4,1000000,200,1,0.95,MLP,MLP,1,400,0.465,0.52
0,64,4,1000000,200,1,0.95,MLP,MLP,1,600,0.45,0.485
0,64,4,1000000,200,1,0.95,MLP,MLP,1,800,0.505,0.445
0,64,4,1000000,200,1,0.95,MLP,MLP,1,1000,0.5,0.43
0,64,4,1000000,200,1,0.95,MLP,MLP,1,1200,0.425,0.545
0,64,4,1000000,200,1,0.95,MLP,MLP,1,1400,0.46,0.54
0,64,4,1000000,200,1,0.95,MLP,MLP,1,1600,0.515,0.505
0,64,4,1000000,200,1,0.95,MLP,MLP,1,1800,0.505,0.435
0,64,4,1000000,200,1,0.95,MLP,MLP,1,2000,0.515,0.49
0,64,4,1000000,200,1,0.95,MLP,MLP,1,2200,0.485,0.47
0,64,4,1000000,200,1,0.95,MLP,MLP,1,2400,0.425,0.51
0,64,4,1000000,200,1,0.95,MLP,MLP,1,2600,0.57,0.51
0,64,4,1000000,200,1,0.95,MLP,MLP,1,2800,0.515,0.565
0,64,4,1000000,200,1,0.95,MLP,MLP,1,3000,0.495,0.5
0,64,4,1000000,200,1,0.95,MLP,MLP,1,3200,0.53,0.54
0,64,4,1000000,200,1,0.95,MLP,MLP,1,3400,0.52,0.535
0,64,4,1000000,200,1,0.95,MLP,MLP,1,3600,0.52,0.525
0,64,4,1000000,200,1,0.95,MLP,MLP,1,3800,0.485,0.455
0,64,4,1000000,200,1,0.95,MLP,MLP,1,4000,0.535,0.485
0,64,4,1000000,200,1,0.95,MLP,MLP,1,4200,0.54,0.49
0,64,4,1000000,200,1,0.95,MLP,MLP,1,4400,0.5,0.52
0,64,4,1000000,200,1,0.95,MLP,MLP,1,4600,0.5,0.515
0,64,4,1000000,200,1,0.95,MLP,MLP,1,4800,0.49,0.53
0,64,4,1000000,200,1,0.95,MLP,MLP,1,5000,0.545,0.53
0,64,4,1000000,200,1,0.95,MLP,MLP,1,5200,0.515,0.495
0,64,4,1000000,200,1,0.95,MLP,MLP,1,5400,0.4,0.42
0,64,4,1000000,200,1,0.95,MLP,MLP,1,5600,0.49,0.525
0,64,4,1000000,200,1,0.95,MLP,MLP,1,5800,0.56,0.58
0,64,4,1000000,200,1,0.95,MLP,MLP,1,6000,0.47,0.5
0,64,4,1000000,200,1,0.95,MLP,MLP,1,6200,0.48,0.465
0,64,4,1000000,200,1,0.95,MLP,MLP,1,6400,0.435,0.475
0,64,4,1000000,200,1,0.95,MLP,MLP,1,6600,0.495,0.48
0,64,4,1000000,200,1,0.95,MLP,MLP,1,6800,0.52,0.475
0,64,4,1000000,200,1,0.95,MLP,MLP,1,7000,0.525,0.535
0,64,4,1000000,200,1,0.95,MLP,MLP,1,7200,0.51,0.49
0,64,4,1000000,200,1,0.95,MLP,MLP,1,7400,0.52,0.535
0,64,4,1000000,200,1,0.95,MLP,MLP,1,7600,0.58,0.535
0,64,4,1000000,200,1,0.95,MLP,MLP,1,7800,0.51,0.505
0,64,4,1000000,200,1,0.95,MLP,MLP,1,8000,0.5,0.545
0,64,4,1000000,200,1,0.95,MLP,MLP,1,8200,0.48,0.46
0,64,4,1000000,200,1,0.95,MLP,MLP,1,8400,0.5,0.505
0,64,4,1000000,200,1,0.95,MLP,MLP,1,8600,0.505,0.53
0,64,4,1000000,200,1,0.95,MLP,MLP,1,8800,0.52,0.575
0,64,4,1000000,200,1,0.95,MLP,MLP,1,9000,0.44,0.525
0,64,4,1000000,200,1,0.95,MLP,MLP,1,9200,0.515,0.52
0,64,4,1000000,200,1,0.95,MLP,MLP,1,9400,0.55,0.55
0,64,4,1000000,200,1,0.95,MLP,MLP,1,9600,0.51,0.475
0,64,4,1000000,200,1,0.95,MLP,MLP,1,9800,0.46,0.41
0,64,4,1000000,200,1,0.95,MLP,MLP,1,10000,0.425,0.545
0,64,4,1000000,200,1,0.95,MLP,MLP,1,10200,0.39,0.47
0,64,4,1000000,200,1,0.95,MLP,MLP,1,10400,0.505,0.535
0,64,4,1000000,200,1,0.95,MLP,MLP,1,10600,0.51,0.515
0,64,4,1000000,200,1,0.95,MLP,MLP,1,10800,0.505,0.47
0,64,4,1000000,200,1,0.95,MLP,MLP,1,11000,0.485,0.515
0,64,4,1000000,200,1,0.95,MLP,MLP,1,11200,0.545,0.525
0,64,4,1000000,200,1,0.95,MLP,MLP,1,11400,0.535,0.485
0,64,4,1000000,200,1,0.95,MLP,MLP,1,11600,0.495,0.525
0,64,4,1000000,200,1,0.95,MLP,MLP,1,11800,0.49,0.505
0,64,4,1000000,200,1,0.95,MLP,MLP,1,12000,0.525,0.455
0,64,4,1000000,200,1,0.95,MLP,MLP,1,12200,0.5,0.44
0,64,4,1000000,200,1,0.95,MLP,MLP,1,12400,0.52,0.545
0,64,4,1000000,200,1,0.95,MLP,MLP,1,12600,0.505,0.515
0,64,4,1000000,200,1,0.95,MLP,MLP,1,12800,0.515,0.58
0,64,4,1000000,200,1,0.95,MLP,MLP,1,13000,0.48,0.525
0,64,4,1000000,200,1,0.95,MLP,MLP,1,13200,0.52,0.485
0,64,4,1000000,200,1,0.95,MLP,MLP,1,13400,0.535,0.535
0,64,4,1000000,200,1,0.95,MLP,MLP,1,13600,0.535,0.57
0,64,4,1000000,200,1,0.95,MLP,MLP,1,13800,0.475,0.48
0,64,4,1000000,200,1,0.95,MLP,MLP,1,14000,0.515,0.46
0,64,4,1000000,200,1,0.95,MLP,MLP,1,14200,0.46,0.485
0,64,4,1000000,200,1,0.95,MLP,MLP,1,14400,0.5,0.51
0,64,4,1000000,200,1,0.95,MLP,MLP,1,14600,0.515,0.545
0,64,4,1000000,200,1,0.95,MLP,MLP,1,14800,0.525,0.54
0,64,4,1000000,200,1,0.95,MLP,MLP,1,15000,0.465,0.57
0,64,4,1000000,200,1,0.95,MLP,MLP,1,15200,0.545,0.575
0,64,4,1000000,200,1,0.95,MLP,MLP,1,15400,0.49,0.49
0,64,4,1000000,200,1,0.95,MLP,MLP,1,15600,0.455,0.5
