seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,viable_CRPs,server_accuracy,attacker_accuracy
0,64,4,1000000,200,100,0.95,LR,MLP,400,0.0,0.45
0,64,4,1000000,200,100,0.95,LR,MLP,600,0.0,0.545
0,64,4,1000000,200,100,0.95,LR,MLP,800,0.0,0.5
0,64,4,1000000,200,100,0.95,LR,MLP,1000,0.0,0.38
0,64,4,1000000,200,100,0.95,LR,MLP,1200,0.0,0.545
0,64,4,1000000,200,100,0.95,LR,MLP,1400,0.0,0.47
0,64,4,1000000,200,100,0.95,LR,MLP,1600,0.0,0.66
0,64,4,1000000,200,100,0.95,LR,MLP,1800,0.0,0.24
0,64,4,1000000,200,100,0.95,LR,MLP,2000,0.0,0.42
0,64,4,1000000,200,100,0.95,LR,MLP,2200,0.0,0.135
0,64,4,1000000,200,100,0.95,LR,MLP,2400,0.0,0.41
0,64,4,1000000,200,100,0.95,LR,MLP,2600,0.0,0.37
0,64,4,1000000,200,100,0.95,LR,MLP,2800,0.0,0.455
0,64,4,1000000,200,100,0.95,LR,MLP,3000,0.0,0.06
0,64,4,1000000,200,100,0.95,LR,MLP,3200,0.005,0.57
0,64,4,1000000,200,100,0.95,LR,MLP,3400,0.0,0.455
0,64,4,1000000,200,100,0.95,LR,MLP,3600,0.0,0.53
0,64,4,1000000,200,100,0.95,LR,MLP,3800,0.0,0.115
0,64,4,1000000,200,100,0.95,LR,MLP,4000,0.0,0.645
0,64,4,1000000,200,100,0.95,LR,MLP,4200,0.0,0.255
0,64,4,1000000,200,100,0.95,LR,MLP,4400,0.0,0.645
0,64,4,1000000,200,100,0.95,LR,MLP,4600,0.04,0.535
0,64,4,1000000,200,100,0.95,LR,MLP,4800,0.005,0.575
0,64,4,1000000,200,100,0.95,LR,MLP,5000,0.0,0.35
0,64,4,1000000,200,100,0.95,LR,MLP,5200,0.0,0.505
0,64,4,1000000,200,100,0.95,LR,MLP,5400,0.0,0.405
0,64,4,1000000,200,100,0.95,LR,MLP,5600,0.0,0.445
0,64,4,1000000,200,100,0.95,LR,MLP,5800,0.1,0.42
0,64,4,1000000,200,100,0.95,LR,MLP,6000,0.01,0.72
0,64,4,1000000,200,100,0.95,LR,MLP,6200,0.0,0.34
0,64,4,1000000,200,100,0.95,LR,MLP,6400,0.0,0.37
0,64,4,1000000,200,100,0.95,LR,MLP,6600,0.0,0.16
0,64,4,1000000,200,100,0.95,LR,MLP,6800,0.035,0.63
0,64,4,1000000,200,100,0.95,LR,MLP,7000,0.0,0.585
0,64,4,1000000,200,100,0.95,LR,MLP,7200,0.01,0.29
0,64,4,1000000,200,100,0.95,LR,MLP,7400,0.01,0.48
0,64,4,1000000,200,100,0.95,LR,MLP,7600,0.0,0.665
0,64,4,1000000,200,100,0.95,LR,MLP,7800,0.005,0.71
0,64,4,1000000,200,100,0.95,LR,MLP,8000,0.01,0.3
0,64,4,1000000,200,100,0.95,LR,MLP,8200,0.015,0.42
0,64,4,1000000,200,100,0.95,LR,MLP,8400,0.0,0.22
0,64,4,1000000,200,100,0.95,LR,MLP,8600,0.0,0.5
0,64,4,1000000,200,100,0.95,LR,MLP,8800,0.0,0.57
0,64,4,1000000,200,100,0.95,LR,MLP,9000,0.0,0.31
0,64,4,1000000,200,100,0.95,LR,MLP,9200,0.115,0.355
0,64,4,1000000,200,100,0.95,LR,MLP,9400,0.02,0.315
0,64,4,1000000,200,100,0.95,LR,MLP,9600,0.02,0.515
0,64,4,1000000,200,100,0.95,LR,MLP,9800,0.005,0.47
0,64,4,1000000,200,100,0.95,LR,MLP,10000,0.005,0.495
0,64,4,1000000,200,100,0.95,LR,MLP,10200,0.01,0.445
0,64,4,1000000,200,100,0.95,LR,MLP,10400,0.09,0.35
0,64,4,1000000,200,100,0.95,LR,MLP,10600,0.01,0.36
0,64,4,1000000,200,100,0.95,LR,MLP,10800,0.14,0.62
0,64,4,1000000,200,100,0.95,LR,MLP,11000,0.03,0.65
0,64,4,1000000,200,100,0.95,LR,MLP,11200,0.215,0.545
0,64,4,1000000,200,100,0.95,LR,MLP,11400,0.06,0.285
0,64,4,1000000,200,100,0.95,LR,MLP,11600,0.035,0.475
0,64,4,1000000,200,100,0.95,LR,MLP,11800,0.0,0.35
0,64,4,1000000,200,100,0.95,LR,MLP,12000,0.01,0.68
0,64,4,1000000,200,100,0.95,LR,MLP,12200,0.015,0.305
0,64,4,1000000,200,100,0.95,LR,MLP,12400,0.0,0.575
0,64,4,1000000,200,100,0.95,LR,MLP,12600,0.005,0.295
0,64,4,1000000,200,100,0.95,LR,MLP,12800,0.025,0.465
0,64,4,1000000,200,100,0.95,LR,MLP,13000,0.03,0.505
0,64,4,1000000,200,100,0.95,LR,MLP,13200,0.015,0.41
0,64,4,1000000,200,100,0.95,LR,MLP,13400,0.0,0.445
0,64,4,1000000,200,100,0.95,LR,MLP,13600,0.005,0.475
0,64,4,1000000,200,100,0.95,LR,MLP,13800,0.02,0.405
0,64,4,1000000,200,100,0.95,LR,MLP,14000,0.04,0.4
0,64,4,1000000,200,100,0.95,LR,MLP,14200,0.33,0.51
0,64,4,1000000,200,100,0.95,LR,MLP,14400,0.09,0.425
0,64,4,1000000,200,100,0.95,LR,MLP,14600,0.125,0.495
0,64,4,1000000,200,100,0.95,LR,MLP,14800,0.195,0.655
0,64,4,1000000,200,100,0.95,LR,MLP,15000,0.055,0.45
0,64,4,1000000,200,100,0.95,LR,MLP,15200,0.255,0.47
0,64,4,1000000,200,100,0.95,LR,MLP,15400,0.005,0.215
0,64,4,1000000,200,100,0.95,LR,MLP,15600,0.125,0.615
0,64,4,1000000,200,100,0.95,LR,MLP,15800,0.07,0.655
0,64,4,1000000,200,100,0.95,LR,MLP,16000,0.1,0.255
0,64,4,1000000,200,100,0.95,LR,MLP,16200,0.1,0.415
0,64,4,1000000,200,100,0.95,LR,MLP,16400,0.02,0.705
