seed,n_bits,k,train_data,auth_CRPs,searches,threshold,server_predictor,attacker_predictor,min_auths,selective_CRPs,viable_CRPs,server_accuracy,attacker_accuracy
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,400,0.0,0.47
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,600,0.0,0.42
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,800,0.0,0.33
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,1000,0.0,0.215
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,1200,0.0,0.48
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,1400,0.0,0.365
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,1600,0.0,0.465
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,1800,0.0,0.43
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,2000,0.0,0.36
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,2200,0.0,0.47
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,2400,0.0,0.565
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,2600,0.0,0.36
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,2800,0.0,0.635
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,3000,0.0,0.65
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,3200,0.0,0.475
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,3400,0.0,0.345
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,3600,0.0,0.505
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,3800,0.0,0.495
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,4000,0.0,0.565
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,4200,0.0,0.695
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,4400,0.0,0.55
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,4600,0.0,0.46
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,4800,0.0,0.525
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,5000,0.0,0.495
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,5200,0.0,0.63
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,5400,0.0,0.465
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,5600,0.0,0.61
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,5800,0.0,0.59
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,6000,0.0,0.555
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,6200,0.0,0.46
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,6400,0.0,0.505
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,6600,0.0,0.555
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,6800,0.0,0.57
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,7000,0.0,0.5
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,7200,0.0,0.55
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,7400,0.0,0.565
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,7600,0.0,0.57
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,7800,0.0,0.455
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,8000,0.0,0.43
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,8200,0.0,0.45
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,8400,0.0,0.58
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,8600,0.0,0.635
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,8800,0.0,0.585
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,9000,0.0,0.64
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,9200,0.0,0.44
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,9400,0.0,0.49
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,9600,0.0,0.485
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,9800,0.0,0.68
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,10000,0.0,0.58
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,10200,0.0,0.695
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,10400,0.0,0.535
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,10600,0.0,0.615
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,10800,0.0,0.72
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,11000,0.0,0.775
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,11200,0.0,0.655
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,11400,0.0,0.51
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,11600,0.0,0.62
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,11800,0.0,0.455
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,12000,0.0,0.455
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,12200,0.0,0.68
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,12400,0.0,0.56
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,12600,0.0,0.75
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,12800,0.0,0.56
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,13000,0.0,0.525
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,13200,0.0,0.43
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,13400,0.0,0.415
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,13600,0.0,0.34
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,13800,0.0,0.49
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,14000,0.0,0.64
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,14200,0.02,0.53
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,14400,0.0,0.48
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,14600,0.0,0.52
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,14800,0.0,0.5
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,15000,0.0,0.51
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,15200,0.0,0.56
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,15400,0.0,0.645
0,64,3,1000000,200,100,0.95,LR,LR,1,BSP,15600,0.0,0.77
